provincia,partido,localidad,suma_mb,count_suma_mb,adsl,cablemodem,dialup,fibraoptica,otros,satelital,wimax,wireless,total general,poblacion,telefoniafija,3g,4g,latitud,longitud
san luis,junín,carpinteria,,,1.0,1.0,0.0,0.0,,0.0,,1.0,,1788.0,1.0,1.0,1.0,-32.4102495120789,-65.0113926769819
san luis,junín,cerrito blanco,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-32.2359503198865,-65.2293786067878
san luis,junín,cerro de oro,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,560.0,1.0,0.0,0.0,-32.3851963369856,-64.9859436108737
san luis,junín,el duraznito,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-32.31004,-65.27742028
san luis,junín,la chilca,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-32.41118937,-65.30673087
san luis,junín,la lomita,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-32.0611870301487,-65.2978339370276
san luis,junín,lafinur,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,201.0,0.0,0.0,0.0,-32.0621151953791,-65.3496815467824
san luis,junín,las palomas,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-32.06323545,-65.4731808
san luis,junín,los cajones,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,431.0,1.0,0.0,0.0,-32.0257513048361,-65.3749361476641
san luis,junín,los lobos,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-32.46252534,-65.26989048
san luis,junín,los molles,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,732.0,1.0,0.0,0.0,-32.4395447509138,-65.0106822684226
san luis,junín,merlo,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,17084.0,1.0,1.0,1.0,-32.3425391142336,-65.0141372032908
san luis,junín,ojo del rio,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-32.43187893,-65.20010896
san luis,junín,santa ana,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-32.0392215406428,-65.3934632838914
san luis,junín,santa rosa del conlara,,,1.0,0.0,0.0,0.0,,0.0,,1.0,,5511.0,1.0,1.0,1.0,-32.3423081509941,-65.2071206614116
santa fe,caseros,gödeken,,,0.0,1.0,0.0,1.0,,0.0,,0.0,,1652.0,1.0,0.0,1.0,-33.402405547162,-61.8449306727075
santa fe,caseros,los molinos,,,1.0,1.0,0.0,0.0,,0.0,,0.0,,1832.0,1.0,1.0,1.0,-33.1054899954916,-61.3265015329286
santa fe,caseros,los nogales,,,0.0,1.0,0.0,0.0,,0.0,,0.0,,152.0,1.0,0.0,0.0,-33.1430061971604,-61.6066128669784
santa fe,caseros,los quirquinchos,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,2462.0,1.0,1.0,1.0,-33.3769918276119,-61.7121943064881
santa fe,caseros,san josé de la esquina,,,1.0,1.0,0.0,0.0,,0.0,,1.0,,6775.0,1.0,1.0,1.0,-33.1140485294151,-61.703312346428
santa fe,caseros,sanford,,,1.0,0.0,0.0,1.0,,0.0,,0.0,,1810.0,1.0,1.0,1.0,-33.1477729818051,-61.2778572887319
santa fe,caseros,villada,,,1.0,1.0,0.0,0.0,,0.0,,0.0,,1213.0,1.0,0.0,1.0,-33.3503085722913,-61.4460374000461
santa fe,castellanos,aldao (est. casablanca),,,1.0,0.0,0.0,1.0,,0.0,,1.0,,1576.0,1.0,0.0,1.0,-30.9823474545911,-61.7439869348366
santa fe,castellanos,angélica,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,1298.0,1.0,1.0,1.0,-31.5526328296108,-61.5462650173096
santa fe,castellanos,ataliva,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,1680.0,1.0,1.0,1.0,-30.9981187823937,-61.4325186889204
santa fe,castellanos,aurelia,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,113.0,1.0,0.0,0.0,-31.4236023757354,-61.4244708809147
santa fe,castellanos,barrios acapulco y veracruz,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1790.0,0.0,0.0,1.0,-31.4192515021464,-62.059146376237
santa fe,general lópez,santa isabel,,,1.0,0.0,0.0,1.0,,1.0,,0.0,,4266.0,1.0,1.0,1.0,-33.8894892658382,-61.6965906556385
santa fe,general lópez,teodelina,,,0.0,1.0,0.0,0.0,,0.0,,1.0,,5933.0,1.0,1.0,1.0,-34.1916130913817,-61.5272264570788
santa fe,general lópez,venado tuerto,,,1.0,1.0,0.0,1.0,,1.0,,1.0,,75437.0,1.0,1.0,1.0,-33.747315292187,-61.9695358692001
santa fe,general lópez,villa cañás,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,8821.0,1.0,1.0,1.0,-34.0061339956012,-61.6063880455097
santa fe,general lópez,wheelwright,,,0.0,1.0,0.0,1.0,,1.0,,1.0,,5733.0,1.0,1.0,1.0,-33.7942942799185,-61.2114409469748
santa fe,general obligado,arroyo ceibal,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,622.0,1.0,0.0,1.0,-28.7250869970621,-59.4804164807602
santa fe,general obligado,avellaneda (est. ewald),,,1.0,1.0,0.0,1.0,,0.0,,1.0,,23341.0,1.0,1.0,1.0,-29.1193659780886,-59.6592512444638
santa fe,general obligado,berna,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,629.0,1.0,0.0,1.0,-29.2752681077911,-59.8472221836471
santa fe,general obligado,el araza,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,550.0,1.0,0.0,1.0,-29.1334936783763,-59.9473145917686
santa fe,general obligado,el rabón,,,0.0,1.0,0.0,0.0,,1.0,,1.0,,865.0,0.0,0.0,1.0,-28.2302084157377,-59.2639844821107
santa fe,las colonias,sarmiento,,,1.0,0.0,0.0,0.0,,0.0,,1.0,,1098.0,1.0,1.0,1.0,-31.0606024884219,-61.167889729979
santa fe,rosario,acebal,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,4969.0,1.0,0.0,1.0,-33.2436505576999,-60.837195481459
santa fe,rosario,albarellos,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,253.0,1.0,0.0,0.0,-33.2413031665306,-60.6365751407418
santa fe,rosario,álvarez,,,1.0,1.0,0.0,1.0,,0.0,,0.0,,5417.0,1.0,1.0,1.0,-33.1306253585247,-60.8039626859935
santa fe,rosario,alvear,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,2402.0,1.0,0.0,1.0,-33.0614584695641,-60.6159765613734
santa fe,rosario,arbilla,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,427.0,0.0,0.0,0.0,-33.0919516648506,-60.6993159324653
santa fe,rosario,arminda,,,0.0,1.0,0.0,0.0,,0.0,,0.0,,288.0,1.0,0.0,0.0,-33.2658615254501,-60.9669188397385
santa fe,rosario,arroyo seco,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,20620.0,1.0,1.0,1.0,-33.1560225761175,-60.5101308080247
santa fe,rosario,carmen del sauce,,,0.0,0.0,0.0,1.0,,0.0,,1.0,,531.0,0.0,0.0,1.0,-33.2376879120566,-60.8118679160701
santa fe,rosario,coronel bogado,,,1.0,0.0,0.0,1.0,,0.0,,0.0,,2204.0,1.0,0.0,1.0,-33.3175115859048,-60.6036347878573
santa fe,rosario,coronel rodolfo s. domínguez,,,0.0,1.0,0.0,0.0,,0.0,,0.0,,796.0,1.0,1.0,1.0,-33.1854760061025,-60.7228633313771
santa fe,rosario,cuatro esquinas,,,0.0,0.0,0.0,1.0,,0.0,,0.0,,174.0,0.0,0.0,0.0,-33.2466228889596,-60.7649740219949
santa fe,rosario,el caramelo,,,1.0,0.0,0.0,1.0,,0.0,,0.0,,155.0,1.0,0.0,0.0,-33.1288733975401,-60.7130394393533
santa fe,san justo,pedro gómez cello,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,554.0,1.0,0.0,1.0,-30.0384743425904,-60.3152431288441
santa fe,san justo,ramayón,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,550.0,1.0,0.0,0.0,-30.6758153384973,-60.4995553794067
santa fe,san justo,san bernardo,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,27.0,0.0,0.0,0.0,-30.8905395009228,-60.5751464890853
santa fe,san justo,san justo,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,21624.0,1.0,1.0,1.0,-30.7908665162845,-60.5940368250334
santa fe,san justo,san martín norte,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,563.0,1.0,0.0,1.0,-30.3493004076432,-60.3040548934806
santa fe,san justo,silva (est. abipones),,,0.0,0.0,0.0,0.0,,0.0,,1.0,,360.0,0.0,0.0,0.0,-30.4486399849806,-60.430070013139
santa fe,san justo,vera y pintado (est. guaraníes),,,1.0,0.0,0.0,1.0,,0.0,,1.0,,997.0,1.0,0.0,1.0,-30.1436425790617,-60.3373530550458
santa fe,san justo,videla,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,2027.0,1.0,0.0,1.0,-30.9465032627862,-60.6564412400796
santa fe,san lorenzo,aldao,,,0.0,1.0,0.0,0.0,,0.0,,0.0,,587.0,1.0,0.0,1.0,-32.7069853236032,-60.8179518202362
santa fe,san lorenzo,capitán bermúdez,,,1.0,1.0,0.0,1.0,,0.0,,0.0,,29218.0,1.0,1.0,1.0,-32.8282349449349,-60.7168207550494
santa fe,san lorenzo,carcarañá,,,1.0,1.0,0.0,0.0,,0.0,,0.0,,16277.0,1.0,1.0,1.0,-32.8588281760163,-61.1523502197425
santiago del estero,copo,los tigres,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,161.0,0.0,0.0,1.0,-25.9094965483747,-62.5920554191228
santiago del estero,copo,monte quemado,,,0.0,0.0,0.0,1.0,,1.0,,0.0,,12543.0,1.0,0.0,1.0,-25.8042379417741,-62.8316265906336
santiago del estero,copo,nueva esperanza,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,72.0,0.0,0.0,0.0,-26.0338455788063,-63.3180066835521
santiago del estero,copo,pampa de los guanacos,,,0.0,0.0,0.0,1.0,,1.0,,0.0,,5273.0,1.0,0.0,1.0,-26.2062855993673,-61.8178937032973
santiago del estero,copo,san josé del boquerón,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,38.0,0.0,0.0,0.0,-26.1156583469237,-63.5880042931729
santiago del estero,copo,urutaú,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,137.0,0.0,0.0,1.0,-25.7123770498498,-63.0412753199535
santiago del estero,figueroa,bandera bajada,,,0.0,0.0,0.0,1.0,,0.0,,1.0,,964.0,1.0,0.0,1.0,-27.28467570616,-63.4642431343784
santiago del estero,figueroa,caspi corral,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,251.0,0.0,0.0,0.0,-27.3907615134973,-63.5489561890655
santiago del estero,figueroa,colonia san juan,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,85.0,0.0,0.0,0.0,-27.6146141148534,-63.2578257204887
santiago del estero,figueroa,el crucero,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,104.0,0.0,0.0,0.0,-27.5825457334289,-63.2886058048188
santiago del estero,figueroa,kilómetro 30,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,243.0,0.0,0.0,1.0,-27.3700023759014,-63.5244894191242
santiago del estero,figueroa,la cañada,,,0.0,0.0,0.0,1.0,,1.0,,1.0,,1696.0,0.0,0.0,1.0,-27.7276588087454,-63.7176686023268
santiago del estero,figueroa,la invernada,,,0.0,0.0,0.0,1.0,,0.0,,1.0,,517.0,0.0,0.0,0.0,-27.3862606116963,-63.4356002677335
santiago del estero,figueroa,minerva,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,128.0,0.0,0.0,0.0,-27.539157866442,-63.3590552312354
santiago del estero,figueroa,vaca huañuna,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,185.0,0.0,0.0,0.0,-27.4744926059622,-63.4699375343126
santiago del estero,figueroa,villa figueroa,,,0.0,0.0,0.0,1.0,,0.0,,1.0,,72.0,0.0,0.0,0.0,-27.7191635118164,-63.4627541092023
tucuman,burruyacú,villa burruyacú,,,0.0,0.0,0.0,1.0,,1.0,,1.0,,2168.0,0.0,0.0,1.0,-26.5003323203292,-64.7419938212453
tucuman,burruyacú,villa padre monti,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,200.0,1.0,0.0,0.0,-26.5064025936102,-64.9998985377047
tucuman,capital,san miguel de tucumán (est. tucumán),,,1.0,1.0,1.0,1.0,,1.0,,1.0,,548866.0,1.0,1.0,1.0,-26.82900979033,-65.2105441811048
tucuman,chicligasta,alpachiri,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1838.0,0.0,1.0,1.0,-27.3364644479185,-65.7560706396094
tucuman,chicligasta,alto verde,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,2341.0,1.0,0.0,1.0,-27.3793992485609,-65.6079258666538
tucuman,chicligasta,arcadia,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,2072.0,1.0,0.0,0.0,-27.3069484835773,-65.576067487854
tucuman,chicligasta,concepción,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,49782.0,1.0,1.0,1.0,-27.3421785890325,-65.598557597657
tucuman,chicligasta,iltico,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,466.0,0.0,0.0,1.0,-27.3341500000047,-65.643
tucuman,chicligasta,la trinidad,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,4274.0,1.0,1.0,1.0,-27.413472537684,-65.5152314804134
tucuman,chicligasta,medina,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1549.0,0.0,0.0,0.0,-27.418836093134,-65.5333450199588
tucuman,chicligasta,san roque,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,593.0,0.0,0.0,0.0,-27.3293616351221,-65.5823860081286
tucuman,cruz alta,alderetes,,,0.0,1.0,0.0,1.0,,0.0,,0.0,,41947.0,1.0,1.0,1.0,-26.8220641277209,-65.1385924038502
tucuman,cruz alta,banda del río salí,,,0.0,1.0,0.0,1.0,,0.0,,1.0,,63226.0,1.0,1.0,1.0,-26.8438678881267,-65.1632837939025
tucuman,cruz alta,barrio aeropuerto,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8489,-65.1311
tucuman,cruz alta,colombres,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,5086.0,1.0,1.0,1.0,-26.8835749144059,-65.0999411428557
tucuman,cruz alta,colonia mayo - barrio la milagrosa,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,909.0,0.0,0.0,0.0,-26.8339561201266,-64.9893799370396
tucuman,cruz alta,delfín gallo,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,8828.0,1.0,0.0,0.0,-26.8541670602329,-65.0915199952372
tucuman,cruz alta,el bracho,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,613.0,1.0,1.0,1.0,-26.9921019189366,-65.1812450251063
tucuman,cruz alta,el corte,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,-26.8184460052552,-65.1556778939315
tucuman,cruz alta,el paraiso,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8346473974393,-65.0955588658241
tucuman,cruz alta,ex ingenio esperanza,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8440192084768,-65.0924758564779
tucuman,cruz alta,ex ingenio los ralos,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-26.8770998455409,-64.9748987513019
tucuman,cruz alta,ex ingenio lujan,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-26.8541670602329,-65.0915199952372
tucuman,cruz alta,ingenio la florida,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8167179154155,-65.0802671019889
tucuman,cruz alta,la florida,,,1.0,0.0,0.0,0.0,,1.0,,1.0,,5959.0,1.0,1.0,1.0,-26.8190592540013,-65.0943210848409
tucuman,cruz alta,lastenia,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8621611908602,-65.1625825810305
tucuman,cruz alta,lastenia,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8621611908602,-65.1625825810305
tucuman,cruz alta,lastenia,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8498779490703,-65.1293137289629
tucuman,cruz alta,lastenia,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8498779490703,-65.1293137289629
tucuman,cruz alta,los gutierrez,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.80204642135,-65.1258766860824
tucuman,cruz alta,los ralos,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,9429.0,1.0,0.0,0.0,-26.8770998455409,-64.9748987513019
tucuman,cruz alta,pacará,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,830.0,0.0,0.0,0.0,-26.8992133086383,-65.1492861893342
tucuman,cruz alta,san andrés,,,1.0,0.0,0.0,1.0,,0.0,,0.0,,3153.0,1.0,0.0,1.0,-26.8884969343068,-65.1963401762121
tucuman,cruz alta,villa recaste,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8868084047256,-65.0074356034814
tucuman,cruz alta,villa tercera,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-26.8914692726412,-65.0131822116958
tucuman,famaillá,barrio casa rosada,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1141.0,0.0,0.0,1.0,-27.0430593855029,-65.4291435588925
tucuman,famaillá,campo de herrera,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,890.0,0.0,0.0,1.0,-27.0256026652764,-65.3464718463273
tucuman,famaillá,ex ingenio nueva baviera,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-27.0697371751242,-65.3999011552298
tucuman,famaillá,famaillá,,,1.0,0.0,0.0,1.0,,1.0,,1.0,,22924.0,1.0,1.0,1.0,-27.0450456348935,-65.3956359866229
tucuman,famaillá,ingenio fronterita,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,13.0,0.0,0.0,0.0,-27.0354707281153,-65.455616412105
tucuman,graneros,graneros,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,2375.0,1.0,1.0,1.0,-27.6485245594157,-65.4389216777288
tucuman,graneros,lamadrid,,,0.0,0.0,0.0,1.0,,1.0,,1.0,,2841.0,1.0,1.0,1.0,-27.6466143101473,-65.2504927223474
tucuman,graneros,taco ralo,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,1241.0,1.0,1.0,1.0,-27.8350683836867,-65.1946017699559
tucuman,juan bautista alberdi,juan bautista alberdi,,,1.0,0.0,0.0,0.0,,1.0,,0.0,,18430.0,1.0,1.0,1.0,-27.5859774039585,-65.620843677012
tucuman,juan bautista alberdi,villa belgrano,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1205.0,1.0,0.0,0.0,-27.5271408525417,-65.614612836175
tucuman,la cocha,la cocha,,,1.0,0.0,0.0,0.0,,1.0,,1.0,,6578.0,1.0,1.0,1.0,-27.7730048354523,-65.5864568354594
tucuman,leales,bella vista,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,14791.0,1.0,1.0,1.0,-27.0310036528782,-65.3086376425668
tucuman,leales,estación aráoz,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1315.0,0.0,1.0,1.0,-27.0571152473018,-64.9218123993231
tucuman,leales,los puestos,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,274.0,0.0,1.0,1.0,-27.2808998221653,-65.0190299575107
tucuman,leales,manuel garcía fernández,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,1061.0,1.0,0.0,0.0,-26.9557033913379,-65.272073063004
tucuman,leales,pala pala,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,668.0,1.0,0.0,1.0,-27.0563442946496,-65.2181035623283
tucuman,leales,río colorado,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,1077.0,0.0,1.0,1.0,-27.1496800217878,-65.3560513582608
tucuman,leales,santa rosa de leales,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,1934.0,1.0,1.0,1.0,-27.1378928767222,-65.2614173877659
tucuman,leales,villa de leales,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,1237.0,1.0,0.0,1.0,-27.1942605268211,-65.3095561336322
tucuman,leales,villa fiad - ingenio leales,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,2791.0,1.0,1.0,1.0,-27.0677472403134,-65.2354487523003
tucuman,lules,barrio araujo,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-26.8418175731977,-65.2753559359172
tucuman,lules,barrio san felipe,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,2157.0,0.0,1.0,1.0,-26.8749835532106,-65.2322262379925
tucuman,lules,el manantial,,,0.0,1.0,0.0,1.0,,0.0,,1.0,,14582.0,1.0,1.0,1.0,-26.8445604430497,-65.2856690422125
tucuman,lules,ingenio san pablo,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,9620.0,1.0,1.0,1.0,-26.8739965593381,-65.3103499893471
tucuman,lules,la reducción,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,5029.0,1.0,1.0,1.0,-26.9601338991114,-65.3514727517897
tucuman,río chico,santa ana,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,7871.0,1.0,0.0,1.0,-27.4722321360222,-65.6841675424243
tucuman,río chico,villa clodomiro hileret,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,699.0,0.0,0.0,0.0,-27.4739466117854,-65.6592300213907
tucuman,simoca,atahona,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,399.0,0.0,1.0,1.0,-27.4175004497156,-65.2878399932446
tucuman,simoca,monteagudo,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,880.0,0.0,1.0,1.0,-27.5109095164641,-65.2776930194393
tucuman,simoca,nueva trinidad,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,214.0,0.0,0.0,0.0,-27.4845113363814,-65.4912509331708
tucuman,simoca,santa cruz,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,187.0,0.0,0.0,0.0,-27.3865618797716,-65.4563894902029
tucuman,simoca,simoca,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,8351.0,1.0,1.0,1.0,-27.2624226707095,-65.3552894738936
tucuman,simoca,villa chicligasta,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,291.0,0.0,0.0,0.0,-27.4352233904382,-65.163544429074
tucuman,tafí del valle,amaicha del valle,,,0.0,0.0,0.0,1.0,,1.0,,1.0,,1327.0,1.0,1.0,1.0,-26.5936376610691,-65.9279885664724
tucuman,tafí del valle,colalao del valle,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,632.0,1.0,0.0,1.0,-26.3605355069816,-65.9589195037969
tucuman,tafí del valle,el mollar,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,1906.0,1.0,0.0,1.0,-26.9392209221338,-65.7081542446876
tucuman,tafí del valle,tafí del valle,,,1.0,0.0,0.0,0.0,,1.0,,1.0,,3403.0,1.0,1.0,1.0,-26.8527978993495,-65.7085573791718
tucuman,tafí viejo,barrio el cruce,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,620.0,0.0,1.0,1.0,-26.7081441784822,-65.2200815585159
tucuman,tafí viejo,barrio lomas de tafí,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,528.0,1.0,0.0,1.0,-26.7465814588322,-65.2334174034289
tucuman,tafí viejo,barrio mutual san martín,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,1132.0,1.0,1.0,1.0,-26.7180167498877,-65.2249109374961
tucuman,tafí viejo,barrio parada 14,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,294.0,0.0,1.0,1.0,-26.7527987012624,-65.248427031041
tucuman,tafí viejo,barrio u.t.a. ii,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1455.0,0.0,1.0,1.0,-26.756263713385,-65.2390248245137
tucuman,tafí viejo,diagonal norte - luz y fuerza - los pocitos - villa nueva italia (6),,,0.0,0.0,0.0,1.0,,0.0,,0.0,,11494.0,1.0,0.0,1.0,-26.7815251300034,-65.2193041804807
tucuman,lules,lules,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,21088.0,1.0,1.0,1.0,-26.9239379177434,-65.3364017910576
tucuman,monteros,acheral,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,2683.0,1.0,1.0,1.0,-27.12072050474,-65.4705647177524
tucuman,monteros,capitán cáceres,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,513.0,0.0,0.0,0.0,-27.1895217713073,-65.6039648120293
tucuman,monteros,monteros,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,23274.0,1.0,1.0,1.0,-27.1674766637374,-65.4987774491472
tucuman,monteros,pueblo independencia,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,3530.0,1.0,1.0,1.0,-27.2207848342688,-65.527417311463
tucuman,monteros,río seco,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,5131.0,1.0,1.0,1.0,-27.2690482043801,-65.5593459528459
tucuman,monteros,santa lucía,,,1.0,0.0,0.0,0.0,,0.0,,1.0,,5704.0,1.0,0.0,1.0,-27.0930813575252,-65.5325624964532
tucuman,monteros,sargento moya,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,575.0,0.0,0.0,0.0,-27.2278200846423,-65.6598562004025
tucuman,monteros,soldado maldonado,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,805.0,0.0,0.0,0.0,-27.1423360079647,-65.5656822015637
tucuman,monteros,teniente berdina,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,907.0,0.0,0.0,0.0,-27.050034787094,-65.4875831419552
tucuman,monteros,villa quinteros,,,1.0,0.0,0.0,0.0,,0.0,,1.0,,4240.0,1.0,1.0,1.0,-27.2536712257247,-65.5524720047212
tucuman,río chico,aguilares,,,1.0,0.0,0.0,0.0,,0.0,,1.0,,32908.0,1.0,1.0,1.0,-27.4298511184032,-65.6204066716154
tucuman,río chico,ingenio santa barbara,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-27.4557975105898,-65.6064955796251
tucuman,río chico,los sarmientos,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,3010.0,1.0,0.0,0.0,-27.413720870217,-65.695439891394
tucuman,río chico,río chico,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,758.0,0.0,0.0,0.0,-27.4809961150586,-65.6214061319444
tucuman,tafí viejo,el cadillal,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,865.0,1.0,1.0,1.0,-26.6325444298094,-65.2057408343078
tucuman,tafí viejo,tafí viejo,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,39601.0,1.0,1.0,1.0,-26.7312682798666,-65.2558176904322
tucuman,tafí viejo,villa las flores,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,599.0,0.0,1.0,1.0,-26.7695777143466,-65.233609939011
tucuman,tafí viejo,villa mariano moreno - el colmenar,,,0.0,1.0,0.0,1.0,,0.0,,0.0,,52960.0,1.0,1.0,1.0,-26.7759821127859,-65.2019701714422
